axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.41640554666519164,0.7433409094810486,4,8159,8374,-0.017362209,0.007776044,0.00041669302,-135.0,1,49,0.0
z,0.41640554666519164,0.7433409094810486,4,8143,8518,-0.03005027,0.007743785,0.0007212065,-105.0,2,50,0.0
z,0.41640554666519164,0.7433409094810486,4,8286,8671,-0.030313067,0.007675839,0.00072751363,-75.0,3,51,0.0
z,0.41640554666519164,0.7433409094810486,4,5354,5607,-0.03081687,0.009547036,0.0007396049,-45.0,4,52,0.0
z,0.41640554666519164,0.7433409094810486,4,2589,2713,-0.031224834,0.013726769,0.00074939604,-15.0,5,53,0.0
z,0.41640554666519164,0.7433409094810486,4,2564,2516,0.012615245,0.014029222,0.00030276587,15.0,6,54,0.0
z,0.41640554666519164,0.7433409094810486,4,5617,5322,0.03600498,0.009554974,0.0008641195,45.0,7,55,0.0
z,0.41640554666519164,0.7433409094810486,4,8660,8303,0.028098539,0.0076749786,0.0006743649,75.0,8,56,0.0
z,0.41640554666519164,0.7433409094810486,4,8496,8149,0.027833246,0.0077480036,0.0006679979,105.0,9,57,0.0
z,0.41640554666519164,0.7433409094810486,4,8447,8216,0.018508743,0.007745492,0.00044420984,135.0,10,58,0.0
z,0.41640554666519164,0.7433409094810486,4,13863,13502,0.017612861,0.006044145,0.0004227087,165.0,11,59,0.0
pt,0.00048771032015793025,0.22684934735298157,0,10160,10421,-0.016931374,0.006969546,0.00040635298,-165.0,0,0,0.0
pt,0.00048771032015793025,0.22684934735298157,0,6922,7201,-0.02637518,0.008411732,0.00063300435,-135.0,1,1,0.0
pt,0.00048771032015793025,0.22684934735298157,0,5624,5849,-0.026183259,0.009332813,0.0006283982,-105.0,2,2,0.0
pt,0.00048771032015793025,0.22684934735298157,0,6003,6459,-0.04885345,0.008947202,0.0011724829,-75.0,3,3,0.0
pt,0.00048771032015793025,0.22684934735298157,0,3845,3977,-0.02253068,0.011303966,0.00054073636,-45.0,4,4,0.0
pt,0.00048771032015793025,0.22684934735298157,0,2581,2527,0.014114355,0.013990438,0.00033874452,-15.0,5,5,0.0
pt,0.00048771032015793025,0.22684934735298157,0,2302,2298,0.0011609682,0.014744186,2.7863238e-05,15.0,6,6,0.0
pt,0.00048771032015793025,0.22684934735298157,0,3951,3835,0.019891236,0.011330703,0.00047738967,45.0,7,7,0.0
pt,0.00048771032015793025,0.22684934735298157,0,6263,6126,0.014763947,0.008983272,0.0003543347,75.0,8,8,0.0
pt,0.00048771032015793025,0.22684934735298157,0,5785,5622,0.019078065,0.00936128,0.00045787357,105.0,9,9,0.0
pt,0.00048771032015793025,0.22684934735298157,0,6853,6833,0.0019510644,0.008547929,4.6825546e-05,135.0,10,10,0.0
pt,0.00048771032015793025,0.22684934735298157,0,10373,10200,0.011227076,0.006971461,0.0002694498,165.0,11,11,0.0
pt,0.22684934735298157,0.32133130431175233,1,10579,10351,0.014543998,0.0069114543,0.00034905595,-165.0,0,12,0.0
pt,0.22684934735298157,0.32133130431175233,1,5767,6025,-0.02921127,0.009204938,0.0007010705,-135.0,1,13,0.0
pt,0.22684934735298157,0.32133130431175233,1,6546,7122,-0.05626466,0.008540022,0.0013503518,-105.0,2,14,0.0
pt,0.22684934735298157,0.32133130431175233,1,6946,7438,-0.04566712,0.008329268,0.0010960109,-75.0,3,15,0.0
pt,0.22684934735298157,0.32133130431175233,1,4093,4247,-0.024653176,0.010946744,0.0005916762,-45.0,4,16,0.0
pt,0.22684934735298157,0.32133130431175233,1,883,917,-0.025218809,0.02356273,0.0006052514,-15.0,5,17,0.0
pt,0.22684934735298157,0.32133130431175233,1,915,874,0.030597905,0.02363151,0.0007343497,15.0,6,18,0.0
pt,0.22684934735298157,0.32133130431175233,1,4389,4108,0.044152867,0.010837858,0.0010596688,45.0,7,19,0.0
pt,0.22684934735298157,0.32133130431175233,1,7460,6938,0.048404586,0.0083241435,0.00116171,75.0,8,20,0.0
pt,0.22684934735298157,0.32133130431175233,1,6952,6582,0.036500074,0.0085900845,0.0008760018,105.0,9,21,0.0
pt,0.22684934735298157,0.32133130431175233,1,6055,5933,0.013587241,0.009132434,0.00032609378,135.0,10,22,0.0
pt,0.22684934735298157,0.32133130431175233,1,10641,10315,0.020769564,0.006906406,0.00049846957,165.0,11,23,0.0
pt,0.32133130431175233,0.40949904918670654,2,9931,9831,0.006755963,0.0071133575,0.00016214311,-165.0,0,24,0.0
pt,0.32133130431175233,0.40949904918670654,2,5424,5552,-0.015569837,0.009543887,0.0003736761,-135.0,1,25,0.0
pt,0.32133130431175233,0.40949904918670654,2,7231,7677,-0.039942354,0.0081835855,0.0009586165,-105.0,2,26,0.0
pt,0.32133130431175233,0.40949904918670654,2,5990,6342,-0.038108982,0.008998449,0.0009146156,-75.0,3,27,0.0
pt,0.32133130431175233,0.40949904918670654,2,4200,4597,-0.06025236,0.010642483,0.0014460566,-45.0,4,28,0.0
pt,0.32133130431175233,0.40949904918670654,2,1926,1933,-0.0024218175,0.016097607,5.812362e-05,-15.0,5,29,0.0
pt,0.32133130431175233,0.40949904918670654,2,1944,1959,-0.005131105,0.01600645,0.00012314651,15.0,6,30,0.0
pt,0.32133130431175233,0.40949904918670654,2,4565,4325,0.03604356,0.010599047,0.0008650454,45.0,7,31,0.0
pt,0.32133130431175233,0.40949904918670654,2,6433,6025,0.04372502,0.008950767,0.0010494005,75.0,8,32,0.0
pt,0.32133130431175233,0.40949904918670654,2,7643,7390,0.022469481,0.008153941,0.00053926755,105.0,9,33,0.0
pt,0.32133130431175233,0.40949904918670654,2,5609,5486,0.014801168,0.009492679,0.00035522803,135.0,10,34,0.0
