axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.444266676902771,0.7958319783210754,4,14441,15166,-0.032693528,0.0058085877,0.0007846447,-75.0,3,51,0.017969677
z,0.444266676902771,0.7958319783210754,4,8843,9203,-0.026634203,0.007441413,0.0006392209,-45.0,4,52,0.012017474
z,0.444266676902771,0.7958319783210754,4,3986,4210,-0.03648919,0.0110384915,0.00087574054,-15.0,5,53,-0.0013600551
z,0.444266676902771,0.7958319783210754,4,3979,3877,0.017334722,0.011280647,0.00041603332,15.0,6,54,0.006642515
z,0.444266676902771,0.7958319783210754,4,9232,8903,0.024221247,0.0074235867,0.00058130996,45.0,7,55,0.0031214152
z,0.444266676902771,0.7958319783210754,4,15174,14568,0.027203241,0.0057963445,0.0006528778,75.0,8,56,0.008276409
z,0.444266676902771,0.7958319783210754,4,15062,14353,0.032180704,0.0058276113,0.0007723369,105.0,9,57,-0.0051903017
z,0.444266676902771,0.7958319783210754,4,14832,14491,0.015526163,0.0058390666,0.00037262792,135.0,10,58,0.005317188
z,0.444266676902771,0.7958319783210754,4,24952,24756,0.005264389,0.00448519,0.00012634533,165.0,11,59,0.0043978705
pt,0.00048771032015793025,0.23142116963863374,0,13082,13324,-0.01223576,0.0061534145,0.00029365823,-165.0,0,0,-0.0006372975
pt,0.00048771032015793025,0.23142116963863374,0,9144,9393,-0.017934037,0.007343624,0.0004304169,-135.0,1,1,0.0055930363
pt,0.00048771032015793025,0.23142116963863374,0,7475,7666,-0.016842129,0.008125707,0.00040421108,-105.0,2,2,-0.008316057
pt,0.00048771032015793025,0.23142116963863374,0,7817,8216,-0.033225864,0.0078931935,0.00079742074,-75.0,3,3,0.00141133
pt,0.00048771032015793025,0.23142116963863374,0,5087,5249,-0.020925734,0.0098339645,0.0005022176,-45.0,4,4,0.0052051153
pt,0.00048771032015793025,0.23142116963863374,0,3690,3752,-0.011122956,0.011591197,0.00026695096,-15.0,5,5,0.015984226
pt,0.00048771032015793025,0.23142116963863374,0,3430,3348,0.016152155,0.012144862,0.00038765173,15.0,6,6,-0.012393389
pt,0.00048771032015793025,0.23142116963863374,0,5257,5025,0.030125104,0.009857438,0.0007230025,45.0,7,7,-0.008812789
pt,0.00048771032015793025,0.23142116963863374,0,8119,7936,0.015218048,0.0078912275,0.00036523317,75.0,8,8,0.00818183
pt,0.00048771032015793025,0.23142116963863374,0,7624,7310,0.028071892,0.008179763,0.0006737254,105.0,9,9,-0.0021566767
pt,0.00048771032015793025,0.23142116963863374,0,8943,8992,-0.0036476476,0.0074670045,8.754354e-05,135.0,10,10,0.014853637
pt,0.00048771032015793025,0.23142116963863374,0,13335,13146,0.009528962,0.0061448757,0.00022869509,165.0,11,11,-0.0014043553
pt,0.23142116963863374,0.3282289385795593,1,14425,14411,0.00064820325,0.005888876,1.5556878e-05,-165.0,0,12,-0.0044046566
pt,0.23142116963863374,0.3282289385795593,1,8072,8385,-0.025392873,0.00779264,0.000609429,-135.0,1,13,-0.0049938858
pt,0.23142116963863374,0.3282289385795593,1,8751,9361,-0.044965725,0.007422963,0.0010791774,-105.0,2,14,-0.007908046
pt,0.23142116963863374,0.3282289385795593,1,9461,10081,-0.04235853,0.0071470286,0.0010166047,-75.0,3,15,-0.0015864186
pt,0.23142116963863374,0.3282289385795593,1,5315,5472,-0.019431984,0.009626484,0.0004663676,-45.0,4,16,-0.0033904687
pt,0.23142116963863374,0.3282289385795593,1,1034,1058,-0.015316789,0.021860909,0.00036760294,-15.0,5,17,-0.026452687
pt,0.23142116963863374,0.3282289385795593,1,1046,1023,0.014841764,0.021982238,0.00035620233,15.0,6,18,0.0059165424
pt,0.23142116963863374,0.3282289385795593,1,5631,5374,0.031178933,0.009527825,0.0007482944,45.0,7,19,0.000979472
pt,0.23142116963863374,0.3282289385795593,1,10027,9508,0.03547089,0.007150228,0.0008513014,75.0,8,20,0.006753985
pt,0.23142116963863374,0.3282289385795593,1,9169,8828,0.0252972,0.0074517955,0.0006071328,105.0,9,21,0.0034244098
pt,0.23142116963863374,0.3282289385795593,1,8348,8277,0.0057018376,0.0077555412,0.0001368441,135.0,10,22,0.006421182
pt,0.23142116963863374,0.3282289385795593,1,14610,14177,0.020082124,0.005892698,0.00048197096,165.0,11,23,-0.005172668
pt,0.3282289385795593,0.418657124042511,2,14107,14170,-0.0029745784,0.005946774,7.1389884e-05,-165.0,0,24,-0.0047544725
pt,0.3282289385795593,0.418657124042511,2,7636,7891,-0.021926576,0.008023277,0.0005262378,-135.0,1,25,0.013336166
pt,0.3282289385795593,0.418657124042511,2,9792,10276,-0.032200266,0.0070554167,0.0007728064,-105.0,2,26,-0.005017169
pt,0.3282289385795593,0.418657124042511,2,8492,9078,-0.04452911,0.007536733,0.0010686987,-75.0,3,27,0.004053157
pt,0.3282289385795593,0.418657124042511,2,5740,6186,-0.04992962,0.009145566,0.0011983109,-45.0,4,28,0.013545077
pt,0.3282289385795593,0.418657124042511,2,2287,2277,0.0029253142,0.014802168,7.020754e-05,-15.0,5,29,-0.0041508637
pt,0.3282289385795593,0.418657124042511,2,2329,2365,-0.010239473,0.014595054,0.00024574733,15.0,6,30,0.007884775
pt,0.3282289385795593,0.418657124042511,2,6206,5844,0.040108804,0.00910242,0.0009626113,45.0,7,31,-0.0025880523
pt,0.3282289385795593,0.418657124042511,2,9144,8654,0.036757253,0.0074906726,0.00088217406,75.0,8,32,0.012296669
pt,0.3282289385795593,0.418657124042511,2,10331,9968,0.023875372,0.007016796,0.00057300896,105.0,9,33,0.0052631497
pt,0.3282289385795593,0.418657124042511,2,7998,7645,0.030128175,0.007991767,0.0007230762,135.0,10,34,-0.007845223
pt,0.3282289385795593,0.418657124042511,2,14324,14214,0.0051462078,0.0059194653,0.00012350899,165.0,11,35,0.0052804877
pt,0.418657124042511,0.5319416642189025,3,14736,14874,-0.0062224134,0.005811288,0.00014933792,-165.0,0,36,-0.0051602223
pt,0.418657124042511,0.5319416642189025,3,7917,8171,-0.021078993,0.0078822905,0.0005058958,-135.0,1,37,-0.0056595895
pt,0.418657124042511,0.5319416642189025,3,10706,11119,-0.02526469,0.006766814,0.0006063526,-105.0,2,38,-0.0141715575
pt,0.418657124042511,0.5319416642189025,3,7804,8217,-0.034417443,0.00789583,0.00082601863,-75.0,3,39,0.011030078
pt,0.418657124042511,0.5319416642189025,3,6151,6604,-0.0474172,0.008844453,0.0011380129,-45.0,4,40,0.00883713
pt,0.418657124042511,0.5319416642189025,3,3186,3309,-0.025283903,0.01240428,0.0006068137,-15.0,5,41,0.003764905
pt,0.418657124042511,0.5319416642189025,3,3187,3208,-0.004384266,0.012504766,0.00010522239,15.0,6,42,0.004760779
pt,0.418657124042511,0.5319416642189025,3,6629,6279,0.03620156,0.008796011,0.0008688374,45.0,7,43,0.00044308603
pt,0.418657124042511,0.5319416642189025,3,8140,7619,0.044139482,0.007958151,0.0010593475,75.0,8,44,0.009333614
pt,0.418657124042511,0.5319416642189025,3,11308,10573,0.04484751,0.006753505,0.0010763402,105.0,9,45,-0.0031495206
pt,0.418657124042511,0.5319416642189025,3,8170,8004,0.013702784,0.007862316,0.00032886682,135.0,10,46,0.008425277
pt,0.418657124042511,0.5319416642189025,3,14945,14785,0.0071852724,0.0057995105,0.00017244654,165.0,11,47,0.0044425786
pt,0.5319416642189025,1.2094560861587524,4,15760,16149,-0.016276259,0.005597394,0.00039063022,-165.0,0,48,0.0018833028
pt,0.5319416642189025,1.2094560861587524,4,8776,8976,-0.015041837,0.007504594,0.0003610041,-135.0,1,49,-0.009012788
pt,0.5319416642189025,1.2094560861587524,4,12532,12860,-0.017246267,0.006274613,0.0004139104,-105.0,2,50,0.0015777126
pt,0.5319416642189025,1.2094560861587524,4,7393,7963,-0.049558133,0.008059851,0.0011893952,-75.0,3,51,0.009111684
pt,0.5319416642189025,1.2094560861587524,4,7097,7561,-0.04226311,0.008252289,0.0010143146,-45.0,4,52,0.007915176
pt,0.5319416642189025,1.2094560861587524,4,4026,4162,-0.022175798,0.011048525,0.0005322192,-15.0,5,53,-0.007257493
pt,0.5319416642189025,1.2094560861587524,4,4272,4103,0.026941393,0.0109232,0.0006465934,15.0,6,54,0.014525659
pt,0.5319416642189025,1.2094560861587524,4,7572,7399,0.015428136,0.008171897,0.00037027526,45.0,7,55,0.008513869
pt,0.5319416642189025,1.2094560861587524,4,7632,7450,0.016111301,0.0081416825,0.00038667122,75.0,8,56,0.006739052
pt,0.5319416642189025,1.2094560861587524,4,12968,12330,0.03367074,0.0062836297,0.0008080977,105.0,9,57,-0.0066246744
pt,0.5319416642189025,1.2094560861587524,4,9324,8985,0.024720272,0.0073881373,0.00059328653,135.0,10,58,-0.010267517
pt,0.5319416642189025,1.2094560861587524,4,16098,16001,0.0040345807,0.005581497,9.6829936e-05,165.0,11,59,0.009016194
q2,1.0000007152557373,1.286751890182495,0,11762,11778,-0.0009074688,0.0065177334,2.1779251e-05,-165.0,0,0,-0.004455528
q2,1.0000007152557373,1.286751890182495,0,5610,5608,0.00023803057,0.009441528,5.7127336e-06,-135.0,1,1,-0.011740002
q2,1.0000007152557373,1.286751890182495,0,9017,9058,-0.0030284731,0.007438046,7.268335e-05,-105.0,2,2,-0.02233761
q2,1.0000007152557373,1.286751890182495,0,5818,5941,-0.013965384,0.009220881,0.00033516923,-75.0,3,3,0.013049725
q2,1.0000007152557373,1.286751890182495,0,5075,5442,-0.046589963,0.009740521,0.0011181592,-45.0,4,4,0.014168274
q2,1.0000007152557373,1.286751890182495,0,2477,2498,-0.0056356546,0.014177399,0.00013525572,-15.0,5,5,-0.015305752
q2,1.0000007152557373,1.286751890182495,0,2517,2515,0.0005306492,0.014097095,1.2735582e-05,15.0,6,6,0.016221577
q2,1.0000007152557373,1.286751890182495,0,5370,5167,0.025721556,0.009738629,0.00061731733,45.0,7,7,0.008957984
q2,1.0000007152557373,1.286751890182495,0,6057,5838,0.024580901,0.009166141,0.0005899416,75.0,8,8,0.009137889
q2,1.0000007152557373,1.286751890182495,0,9362,8841,0.038213156,0.007406469,0.0009171158,105.0,9,9,-0.006165676
q2,1.0000007152557373,1.286751890182495,0,5714,5574,0.016558813,0.009410918,0.00039741152,135.0,10,10,-0.0019006599
q2,1.0000007152557373,1.286751890182495,0,12058,11748,0.017385751,0.0064802407,0.00041725804,165.0,11,11,0.008728284
q2,1.286751890182495,1.5113645553588868,1,14215,14339,-0.005797929,0.005917785,0.0001391503,-165.0,0,12,0.002372481
q2,1.286751890182495,1.5113645553588868,1,7703,7898,-0.016687848,0.008005036,0.00040050835,-135.0,1,13,-0.002518991
q2,1.286751890182495,1.5113645553588868,1,9775,10038,-0.017722446,0.007103243,0.00042533872,-105.0,2,14,-0.0018666796
q2,1.286751890182495,1.5113645553588868,1,7994,8241,-0.020312475,0.007846649,0.0004874994,-75.0,3,15,-0.00023966469
q2,1.286751890182495,1.5113645553588868,1,5666,6138,-0.053386442,0.00919106,0.0012812746,-45.0,4,16,0.01308503
q2,1.286751890182495,1.5113645553588868,1,2752,2835,-0.019834332,0.013375968,0.00047602397,-15.0,5,17,0.016681017
q2,1.286751890182495,1.5113645553588868,1,2750,2713,0.009042503,0.013529029,0.00021702008,15.0,6,18,-0.017404383
q2,1.286751890182495,1.5113645553588868,1,6135,5807,0.036670342,0.0091446955,0.0008800882,45.0,7,19,-0.0032127239
q2,1.286751890182495,1.5113645553588868,1,8464,7902,0.045847107,0.0078085754,0.0011003306,75.0,8,20,0.012168027
q2,1.286751890182495,1.5113645553588868,1,9999,9667,0.02253929,0.00712905,0.00054094294,105.0,9,21,0.0094941165
q2,1.286751890182495,1.5113645553588868,1,7859,7855,0.00033985323,0.007977312,8.156478e-06,135.0,10,22,0.005517296
q2,1.286751890182495,1.5113645553588868,1,14392,14139,0.011839182,0.005919855,0.00028414038,165.0,11,23,-0.0042048
q2,1.5113645553588868,1.797568678855896,2,14898,15271,-0.016506921,0.005756525,0.0003961661,-165.0,0,24,-3.138557e-06
q2,1.5113645553588868,1.797568678855896,2,8808,9291,-0.03562958,0.007428427,0.00085510995,-135.0,1,25,0.01426295
q2,1.5113645553588868,1.797568678855896,2,10018,10596,-0.03743551,0.006960082,0.00089845224,-105.0,2,26,-0.0072729923
q2,1.5113645553588868,1.797568678855896,2,8567,9250,-0.051180474,0.0074819215,0.0012283314,-75.0,3,27,0.0023874454
q2,1.5113645553588868,1.797568678855896,2,6267,6438,-0.01796965,0.008870386,0.0004312716,-45.0,4,28,0.0047465814
