axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.3753333985805512,0.444266676902771,3,13461,12868,0.030070351,0.0061600804,0.00072168844,105.0,9,45,0.002523249
z,0.3753333985805512,0.444266676902771,3,10506,10357,0.009535153,0.0069229607,0.00022884368,135.0,10,46,-0.0024586893
z,0.3753333985805512,0.444266676902771,3,18981,18559,0.015008468,0.0051606447,0.00036020324,165.0,11,47,0.003155861
z,0.444266676902771,0.7958319783210754,4,24495,24527,-0.0008715195,0.0045165243,2.0916468e-05,-165.0,0,48,0.0017555367
z,0.444266676902771,0.7958319783210754,4,14017,14472,-0.021323198,0.005923285,0.00051175675,-135.0,1,49,-0.0005772747
z,0.444266676902771,0.7958319783210754,4,14332,14815,-0.022124397,0.0058559417,0.00053098553,-105.0,2,50,-0.0031888317
z,0.444266676902771,0.7958319783210754,4,14237,14926,-0.031543158,0.005852855,0.0007570358,-75.0,3,51,0.016819308
z,0.444266676902771,0.7958319783210754,4,8695,9036,-0.025676707,0.007507411,0.00061624096,-45.0,4,52,0.011059977
z,0.444266676902771,0.7958319783210754,4,3925,4155,-0.03800447,0.011116818,0.0009121073,-15.0,5,53,0.0001552254
z,0.444266676902771,0.7958319783210754,4,3914,3825,0.015354063,0.011365967,0.00036849754,15.0,6,54,0.008623173
z,0.444266676902771,0.7958319783210754,4,9075,8772,0.02266708,0.0074835178,0.0005440099,45.0,7,55,0.004675582
z,0.444266676902771,0.7958319783210754,4,14940,14356,0.026614768,0.0058403914,0.00063875446,75.0,8,56,0.0088648815
z,0.444266676902771,0.7958319783210754,4,14821,14135,0.03163033,0.0058737216,0.0007591279,105.0,9,57,-0.0046399273
z,0.444266676902771,0.7958319783210754,4,14568,14215,0.016374078,0.0058935066,0.00039297788,135.0,10,58,0.0044692736
z,0.444266676902771,0.7958319783210754,4,24629,24413,0.0058803577,0.0045155264,0.00014112859,165.0,11,59,0.0037819017
pt,0.00048771032015793025,0.23142116963863374,0,12927,13144,-0.011112716,0.0061929035,0.00026670517,-165.0,0,0,-0.0017603412
pt,0.00048771032015793025,0.23142116963863374,0,8981,9258,-0.020276684,0.0074030417,0.00048664043,-135.0,1,1,0.007935683
pt,0.00048771032015793025,0.23142116963863374,0,7318,7541,-0.020037035,0.008201967,0.00048088882,-105.0,2,2,-0.005121151
pt,0.00048771032015793025,0.23142116963863374,0,7695,8112,-0.035221253,0.007948875,0.00084531005,-75.0,3,3,0.0034067184
pt,0.00048771032015793025,0.23142116963863374,0,5009,5159,-0.019695813,0.00991512,0.00047269952,-45.0,4,4,0.003975194
pt,0.00048771032015793025,0.23142116963863374,0,3649,3708,-0.01070704,0.011658018,0.00025696898,-15.0,5,5,0.015568311
pt,0.00048771032015793025,0.23142116963863374,0,3374,3315,0.011776304,0.012226137,0.00028263128,15.0,6,6,-0.008017538
pt,0.00048771032015793025,0.23142116963863374,0,5178,4932,0.032486442,0.0099402005,0.0007796746,45.0,7,7,-0.011174127
pt,0.00048771032015793025,0.23142116963863374,0,8000,7822,0.015020237,0.007949143,0.0003604857,75.0,8,8,0.008379641
pt,0.00048771032015793025,0.23142116963863374,0,7490,7192,0.027098749,0.0082498845,0.00065036997,105.0,9,9,-0.001183534
pt,0.00048771032015793025,0.23142116963863374,0,8812,8841,-0.002193298,0.0075264415,5.2639152e-05,135.0,10,10,0.013399287
pt,0.00048771032015793025,0.23142116963863374,0,13178,12984,0.009900314,0.0061822026,0.00023760753,165.0,11,11,-0.0017757071
