axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
x,9,0.5434265732765198,0.3138700634241104,11855,11402,-135.0,1,0.0065550534,0.0006241284,-0.026005348,109,0.002644904
x,9,0.5434265732765198,0.3138700634241104,10623,10201,-105.0,2,0.0069272188,0.00064934825,-0.027056178,110,0.0020382833
x,9,0.5434265732765198,0.3138700634241104,9161,8828,-75.0,3,0.007453561,0.0005931529,-0.024714703,111,-0.0020300187
x,9,0.5434265732765198,0.3138700634241104,4308,4317,-45.0,4,0.0107676275,3.3435885e-05,0.0013931618,112,-0.0036365786
x,9,0.5434265732765198,0.3138700634241104,1825,1731,-15.0,5,0.016759014,0.0008470236,-0.03529265,113,0.004166493
x,9,0.5434265732765198,0.3138700634241104,1765,1689,15.0,6,0.017007926,0.00070505124,-0.029377135,114,-0.0009037908
x,9,0.5434265732765198,0.3138700634241104,4347,4462,45.0,7,0.0106529705,0.00041831232,0.01742968,115,-0.00386897
x,9,0.5434265732765198,0.3138700634241104,8831,9196,75.0,8,0.0074452544,0.00064878206,0.027032586,116,-0.0020447765
x,9,0.5434265732765198,0.3138700634241104,10310,10871,105.0,9,0.0068668104,0.00084868365,0.03536182,117,-0.0003574714
x,9,0.5434265732765198,0.3138700634241104,11324,11792,135.0,10,0.006574836,0.00064872793,0.02703033,118,-0.0011553876
x,9,0.5434265732765198,0.3138700634241104,18592,19026,165.0,11,0.0051552607,0.00036967787,0.015403245,119,-0.000623391
z,0,0.19859394580125808,0.12122540920972824,21469,21377,-165.0,0,0.0048310673,6.880294e-05,-0.002866789,0,-0.00040370924
z,0,0.19859394580125808,0.12122540920972824,12729,12668,-135.0,1,0.006274896,7.696209e-05,-0.0032067536,1,-3.9996346e-05
z,0,0.19859394580125808,0.12122540920972824,13957,13632,-105.0,2,0.006019748,0.00037746513,-0.015727714,2,-0.0023512263
z,0,0.19859394580125808,0.12122540920972824,8421,8379,-75.0,3,0.0077151246,8.01068e-05,-0.0033377835,3,-0.0028367538
z,0,0.19859394580125808,0.12122540920972824,8763,8816,-45.0,4,0.0075422237,9.660756e-05,0.004025315,4,-0.0013084726
z,0,0.19859394580125808,0.12122540920972824,5689,5758,-15.0,5,0.009346308,0.00019314648,0.00804777,5,-0.0010441081
z,0,0.19859394580125808,0.12122540920972824,5815,5757,15.0,6,0.009295785,0.00016060128,-0.00669172,6,0.00058062514
z,0,0.19859394580125808,0.12122540920972824,8575,8578,45.0,7,0.0076353676,5.604161e-06,0.0002335067,7,-0.0002335067
z,0,0.19859394580125808,0.12122540920972824,8564,8583,75.0,8,0.007636695,3.550544e-05,0.0014793933,8,-0.002868385
z,0,0.19859394580125808,0.12122540920972824,13598,13750,105.0,9,0.0060467953,0.00017809325,0.007420552,9,0.002514571
z,0,0.19859394580125808,0.12122540920972824,12530,12649,135.0,10,0.0063019088,0.00015143906,0.006309961,10,-0.001732314
z,0,0.19859394580125808,0.12122540920972824,21779,21423,165.0,11,0.0048108497,0.00026404354,-0.011001814,11,-0.00018371828
z,1,0.24306623339653016,0.19859394580125808,20974,20933,-165.0,0,0.0048849075,3.1349216e-05,-0.0013062174,12,-0.0017831789
z,1,0.24306623339653016,0.19859394580125808,12864,12626,-135.0,1,0.0062629846,0.00029918275,-0.012465947,13,0.0035820166
z,1,0.24306623339653016,0.19859394580125808,15722,15473,-105.0,2,0.0056615174,0.00025576656,-0.01065694,14,-0.00046762265
z,1,0.24306623339653016,0.19859394580125808,9161,9003,-75.0,3,0.0074193347,0.00027872444,-0.011613518,15,-0.00032469444
z,1,0.24306623339653016,0.19859394580125808,9051,8841,-45.0,4,0.0074751037,0.0003760883,-0.015670346,16,0.002091459
z,1,0.24306623339653016,0.19859394580125808,4938,4856,-15.0,5,0.0101039875,0.00026827684,-0.011178201,17,2.1986663e-05
z,1,0.24306623339653016,0.19859394580125808,4841,4845,15.0,6,0.010160795,1.3232593e-05,0.00055135804,18,0.0011470935
z,1,0.24306623339653016,0.19859394580125808,8604,8843,45.0,7,0.007569496,0.0004389414,0.018289225,19,0.0005935319
z,1,0.24306623339653016,0.19859394580125808,9011,9274,75.0,8,0.0073938803,0.0004608825,0.019203437,20,-0.0055634137
z,1,0.24306623339653016,0.19859394580125808,15322,15678,105.0,9,0.005678951,0.0003679745,0.015332271,21,0.00040047523
z,1,0.24306623339653016,0.19859394580125808,12776,13010,135.0,10,0.0062269606,0.00029077783,0.012115743,22,-0.0031646471
z,1,0.24306623339653016,0.19859394580125808,20398,20435,165.0,11,0.0049487334,2.9034869e-05,0.0012097862,23,0.00015409559
z,2,0.28166379928588875,0.24306623339653016,21422,21260,-165.0,0,0.004840297,0.00012161851,-0.005067438,24,7.522153e-05
z,2,0.28166379928588875,0.24306623339653016,12426,12317,-135.0,1,0.0063572065,0.00014115736,-0.005881557,25,0.0016063577
z,2,0.28166379928588875,0.24306623339653016,16163,15708,-105.0,2,0.0056004543,0.0004574516,-0.019060483,26,0.00056815706
z,2,0.28166379928588875,0.24306623339653016,9568,9131,-75.0,3,0.007309359,0.0007488459,-0.031201914,27,-0.0021181218
z,2,0.28166379928588875,0.24306623339653016,8605,8652,-45.0,4,0.0076122754,8.72694e-05,0.003636225,28,-0.002300963
z,2,0.28166379928588875,0.24306623339653016,4131,4176,-15.0,5,0.010971514,0.00017357923,0.0072324676,29,-0.0035829546
z,2,0.28166379928588875,0.24306623339653016,4215,4250,15.0,6,0.010868758,0.00013248617,0.0055202567,30,0.0042032585
z,2,0.28166379928588875,0.24306623339653016,8530,8723,45.0,7,0.007612359,0.00035844464,0.014935194,31,-0.00019360986
z,2,0.28166379928588875,0.24306623339653016,9340,9542,75.0,8,0.0072766533,0.0003427937,0.01428307,32,-0.001992193
z,2,0.28166379928588875,0.24306623339653016,15783,16199,105.0,9,0.0055908994,0.00041678984,0.017366244,33,-0.0012756549
z,2,0.28166379928588875,0.24306623339653016,12737,12611,135.0,10,0.0062808525,0.00015927816,-0.00663659,34,-0.001417316
z,2,0.28166379928588875,0.24306623339653016,21141,21298,165.0,11,0.004854138,0.00011853973,0.004939155,35,-0.00068320334
z,3,0.3177893698215485,0.28166379928588875,22042,21828,-165.0,0,0.0047742696,0.00015630596,-0.0065127485,36,0.0005447706
z,3,0.3177893698215485,0.28166379928588875,12144,12089,-135.0,1,0.0064238356,7.2725205e-05,-0.0030302168,37,0.0018607433
z,3,0.3177893698215485,0.28166379928588875,16265,15900,-105.0,2,0.005575173,0.00036361243,-0.015150518,38,0.0018469533
z,3,0.3177893698215485,0.28166379928588875,9868,9644,-75.0,3,0.0071581053,0.00036785414,-0.015327255,39,0.0026814193
z,3,0.3177893698215485,0.28166379928588875,8422,8227,-45.0,4,0.0077491277,0.00037529768,-0.015637403,40,0.00060510635
z,3,0.3177893698215485,0.28166379928588875,3826,3639,-15.0,5,0.011567568,0.0008026777,-0.033444904,41,0.0055490304
z,3,0.3177893698215485,0.28166379928588875,3739,3834,15.0,6,0.0114896055,0.00040196205,0.016748419,42,0.0011333115
z,3,0.3177893698215485,0.28166379928588875,8357,8267,45.0,7,0.007755698,0.00017347481,-0.007228117,43,-0.0030848836
z,3,0.3177893698215485,0.28166379928588875,9407,9822,75.0,8,0.00720844,0.0006915456,0.0288144,44,-0.00068654306
z,3,0.3177893698215485,0.28166379928588875,16221,16471,105.0,9,0.005530401,0.00024503487,0.010209787,45,-0.00018563867
z,3,0.3177893698215485,0.28166379928588875,12211,12430,135.0,10,0.006370012,0.00028478375,0.011865989,46,-0.00074354094
z,3,0.3177893698215485,0.28166379928588875,21295,21666,165.0,11,0.004824296,0.0002767126,0.011529692,47,-0.00077608414
z,4,0.35300156474113464,0.3177893698215485,22384,22241,-165.0,0,0.0047337674,0.00010268033,-0.004278347,48,0.0005209099
z,4,0.35300156474113464,0.3177893698215485,12058,11680,-135.0,1,0.00648903,0.00051024306,-0.021260127,49,0.0018272679
z,4,0.35300156474113464,0.3177893698215485,16431,15841,-105.0,2,0.005564904,0.00058580836,-0.024408681,50,0.0006139446
z,4,0.35300156474113464,0.3177893698215485,10125,9846,-75.0,3,0.007074969,0.00044764508,-0.018651878,51,-0.00019573048
z,4,0.35300156474113464,0.3177893698215485,8095,7615,-45.0,4,0.007971687,0.0009790265,-0.040792774,52,-0.0036677383
z,4,0.35300156474113464,0.3177893698215485,3413,3366,-15.0,5,0.012145029,0.00022215783,-0.009256576,53,0.0012752218
z,4,0.35300156474113464,0.3177893698215485,3386,3350,15.0,6,0.012183944,0.0001712497,-0.0071354043,54,0.003801325
z,4,0.35300156474113464,0.3177893698215485,8184,8231,45.0,7,0.0078050625,9.1745846e-05,0.0038227434,55,-0.001970991
z,4,0.35300156474113464,0.3177893698215485,9813,10212,75.0,8,0.0070641516,0.0006384543,0.02660226,56,-0.0017251577
z,4,0.35300156474113464,0.3177893698215485,16435,16787,105.0,9,0.0054858467,0.0003395051,0.014146046,57,0.0031129671
z,4,0.35300156474113464,0.3177893698215485,11741,12025,135.0,10,0.0064858464,0.00038290553,0.015954398,58,-0.0012553018
z,4,0.35300156474113464,0.3177893698215485,22143,22372,165.0,11,0.0047395444,0.00016483845,0.006868269,59,-0.0019232957
z,5,0.3895239889621735,0.35300156474113464,23108,23111,-165.0,0,0.0046514645,2.0798411e-06,8.6660046e-05,60,-0.001351105
z,5,0.3895239889621735,0.35300156474113464,11707,11354,-135.0,1,0.0065837028,0.0004904853,-0.020436887,61,-0.0016149562
z,5,0.3895239889621735,0.35300156474113464,16379,16028,-105.0,2,0.005554375,0.00034705453,-0.014460606,62,-0.0010886043
z,5,0.3895239889621735,0.35300156474113464,10679,10158,-75.0,3,0.0069237323,0.00080118346,-0.033382643,63,-0.0007510111
z,5,0.3895239889621735,0.35300156474113464,7489,7411,-45.0,4,0.008192119,0.00016774044,-0.0069891848,64,-0.0027028006
z,5,0.3895239889621735,0.35300156474113464,2966,2981,-15.0,5,0.012967271,8.0820726e-05,0.0033675302,65,0.00019165571
z,5,0.3895239889621735,0.35300156474113464,3063,3046,15.0,6,0.012794165,8.9167836e-05,-0.0037153263,66,0.00046093646
z,5,0.3895239889621735,0.35300156474113464,7667,7822,45.0,7,0.008034327,0.0003206548,0.013360617,67,-0.0040980233
z,5,0.3895239889621735,0.35300156474113464,10164,10476,75.0,8,0.0069591575,0.00048436676,0.020181948,68,0.000292046
z,5,0.3895239889621735,0.35300156474113464,16082,16763,105.0,9,0.0055156783,0.00066436577,0.027681908,69,0.0001822915
z,5,0.3895239889621735,0.35300156474113464,11440,11768,135.0,10,0.0065630213,0.00045286168,0.018869236,70,-0.0030769743
z,5,0.3895239889621735,0.35300156474113464,22689,22794,165.0,11,0.004688926,7.3972384e-05,0.0030821827,71,-0.0014233724
z,6,0.42943858206272123,0.3895239889621735,23828,23580,-165.0,0,0.0045926524,0.00016762139,-0.0069842245,72,0.00049578166
z,6,0.42943858206272123,0.3895239889621735,11637,11223,-135.0,1,0.0066120313,0.0005803013,-0.02417922,73,0.002781367
z,6,0.42943858206272123,0.3895239889621735,16344,15859,-105.0,2,0.005571396,0.00048258613,-0.020107755,74,7.7223405e-05
z,6,0.42943858206272123,0.3895239889621735,11088,10537,-75.0,3,0.0067962683,0.0008164412,-0.034018382,75,0.0025135316
z,6,0.42943858206272123,0.3895239889621735,6922,6733,-45.0,4,0.008556182,0.00044350603,-0.018479418,76,-0.0036129188
z,6,0.42943858206272123,0.3895239889621735,2733,2707,-15.0,5,0.013557877,0.00015314537,-0.006381057,77,-0.002929991
z,6,0.42943858206272123,0.3895239889621735,2566,2725,15.0,6,0.013736664,0.0009629169,0.040121537,78,-0.004796125
