axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
x,8,0.32372277379035946,0.2798870980739594,8875,9485,75.0,8,0.0073728594,0.0010646002,0.044358343,104,0.0006292574
x,8,0.32372277379035946,0.2798870980739594,11224,11582,105.0,9,0.0066203363,0.0005029946,0.020958107,105,-0.0008471254
x,8,0.32372277379035946,0.2798870980739594,11511,11764,135.0,10,0.006554045,0.00034830542,0.014512726,106,0.00043363404
x,8,0.32372277379035946,0.2798870980739594,19923,20279,165.0,11,0.004987074,0.0002837473,0.011822804,107,0.0006894488
x,9,0.5607674717903137,0.32372277379035946,20239,20223,-165.0,0,0.004971372,1.2670743e-05,-0.0005279476,108,0.00013389575
x,9,0.5607674717903137,0.32372277379035946,12489,12178,-135.0,1,0.0063662003,0.00040399266,-0.016833028,109,2.1243468e-05
x,9,0.5607674717903137,0.32372277379035946,11024,10582,-105.0,2,0.0068006553,0.00065550697,-0.027312791,110,-0.0006579757
x,9,0.5607674717903137,0.32372277379035946,9558,9148,-75.0,3,0.0073084203,0.00070231565,-0.029263152,111,0.0019493364
x,9,0.5607674717903137,0.32372277379035946,4398,4336,-45.0,4,0.010699756,0.00022746153,-0.009477563,112,0.0009775227
x,9,0.5607674717903137,0.32372277379035946,1818,1772,-15.0,5,0.016687421,0.0004105753,-0.017107304,113,0.000113608316
x,9,0.5607674717903137,0.32372277379035946,1784,1664,15.0,6,0.017011672,0.001115176,-0.046465665,114,0.0007189028
x,9,0.5607674717903137,0.32372277379035946,4348,4581,45.0,7,0.010576326,0.00083614676,0.034839448,115,-0.0005219653
x,9,0.5607674717903137,0.32372277379035946,9127,9432,75.0,8,0.0073386836,0.0005265925,0.021941354,116,0.0010827743
x,9,0.5607674717903137,0.32372277379035946,10680,11361,105.0,9,0.0067299916,0.0009900229,0.041250955,117,-0.00013354793
x,9,0.5607674717903137,0.32372277379035946,12053,12384,135.0,10,0.0063959495,0.00043401978,0.018084157,118,0.00017834269
x,9,0.5607674717903137,0.32372277379035946,19882,20143,165.0,11,0.0049982485,0.00020894817,0.008706174,119,-0.00067332014
z,0,0.2017491817474365,0.12122540920972824,22561,22484,-165.0,0,0.004711678,5.477389e-05,-0.0022822453,0,0.0001830568
z,0,0.2017491817474365,0.12122540920972824,13433,13422,-135.0,1,0.0061022127,1.3124927e-05,-0.000546872,1,-9.74639e-05
z,0,0.2017491817474365,0.12122540920972824,14826,14505,-105.0,2,0.005838351,0.00035067723,-0.014611552,2,0.00026037544
z,0,0.2017491817474365,0.12122540920972824,8885,8804,-75.0,3,0.0075186566,0.00014672738,-0.006113641,3,0.00061624777
z,0,0.2017491817474365,0.12122540920972824,9249,9289,-45.0,4,0.0073445765,6.913955e-05,0.0028808145,4,-0.00029422063
z,0,0.2017491817474365,0.12122540920972824,5919,6016,-15.0,5,0.009152995,0.00026042265,0.010850944,5,0.00041536614
z,0,0.2017491817474365,0.12122540920972824,6045,5950,15.0,6,0.009130101,0.0002537773,-0.010574054,6,-0.0001920946
z,0,0.2017491817474365,0.12122540920972824,9060,9019,45.0,7,0.007437223,7.266727e-05,-0.003027803,7,0.00059670745
z,0,0.2017491817474365,0.12122540920972824,8979,9018,75.0,8,0.00745415,6.9437476e-05,0.002893228,8,0.00058266707
z,0,0.2017491817474365,0.12122540920972824,14333,14573,105.0,9,0.0058813808,0.0002660435,0.011085146,9,-0.00039686728
z,0,0.2017491817474365,0.12122540920972824,13283,13344,135.0,10,0.0061282553,7.3406925e-05,0.003058622,10,-0.00045859558
z,0,0.2017491817474365,0.12122540920972824,22825,22470,165.0,11,0.004698412,0.00025113518,-0.010463965,11,-0.00038535707
z,1,0.24675852954387664,0.2017491817474365,22061,22031,-165.0,0,0.0047623347,2.1801725e-05,-0.0009084052,12,0.0006064117
z,1,0.24675852954387664,0.2017491817474365,13260,13057,-135.0,1,0.0061639454,0.0002471662,-0.010298592,13,0.00029357802
z,1,0.24675852954387664,0.2017491817474365,16321,15926,-105.0,2,0.005567975,0.0003924978,-0.016354075,14,0.00025344826
z,1,0.24675852954387664,0.2017491817474365,9363,9282,-75.0,3,0.007323379,0.00013920412,-0.0058001713,15,-0.000835794
z,1,0.24675852954387664,0.2017491817474365,9319,9012,-45.0,4,0.007384113,0.00053663825,-0.022359928,16,-0.00017056428
