axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.31731894612312317,0.3753333985805512,2,11312,10663,0.039430656,0.0067405864,0.0009463357,105.0,9,33,-0.00415466
z,0.31731894612312317,0.3753333985805512,2,8471,8286,0.014739869,0.007724221,0.00035375686,135.0,10,34,0.009628557
z,0.31731894612312317,0.3753333985805512,2,14735,14393,0.01567594,0.0058585657,0.00037622257,165.0,11,35,-0.0028868616
z,0.3753333985805512,0.444266676902771,3,18544,18855,-0.011102443,0.005170627,0.00026645864,-165.0,0,36,-0.0010808604
z,0.3753333985805512,0.444266676902771,3,10266,10492,-0.014535872,0.00694003,0.00034886095,-135.0,1,37,0.0007769279
z,0.3753333985805512,0.444266676902771,3,12784,13302,-0.026511876,0.006189329,0.00063628505,-105.0,2,38,-0.009949798
z,0.3753333985805512,0.444266676902771,3,10338,10928,-0.037041143,0.0068526566,0.00088898744,-75.0,3,39,-0.0063251667
z,0.3753333985805512,0.444266676902771,3,6943,7434,-0.045596488,0.008331322,0.0010943157,-45.0,4,40,0.0068756156
z,0.3753333985805512,0.444266676902771,3,3132,3234,-0.021392016,0.0125304675,0.0005134084,-15.0,5,41,0.007551292
z,0.3753333985805512,0.444266676902771,3,3142,3104,0.008122688,0.012652743,0.00019494451,15.0,6,42,-0.008332117
z,0.3753333985805512,0.444266676902771,3,7621,7277,0.030828234,0.008188975,0.00073987764,45.0,7,43,0.0024561808
z,0.3753333985805512,0.444266676902771,3,10692,10322,0.023507755,0.00689645,0.00056418614,75.0,8,44,0.0052964427
z,0.3753333985805512,0.444266676902771,3,13464,12871,0.0300635,0.0061593796,0.000721524,105.0,9,45,0.0025300998
z,0.3753333985805512,0.444266676902771,3,10512,10357,0.009916267,0.00692194,0.00023799042,135.0,10,46,-0.0028398032
z,0.3753333985805512,0.444266676902771,3,18994,18573,0.014962142,0.005158793,0.0003590914,165.0,11,47,0.003202187
z,0.444266676902771,0.7958319783210754,4,24486,24527,-0.0011168395,0.004516938,2.6804148e-05,-165.0,0,48,0.0020008567
z,0.444266676902771,0.7958319783210754,4,14018,14471,-0.021229472,0.0059232973,0.0005095073,-135.0,1,49,-0.00067100115
z,0.444266676902771,0.7958319783210754,4,14326,14808,-0.022088442,0.005857253,0.0005301226,-105.0,2,50,-0.0032247864
z,0.444266676902771,0.7958319783210754,4,14234,14922,-0.03150494,0.0058535645,0.00075611856,-75.0,3,51,0.01678109
z,0.444266676902771,0.7958319783210754,4,8693,9037,-0.025904061,0.0075075785,0.00062169746,-45.0,4,52,0.011287332
z,0.444266676902771,0.7958319783210754,4,3926,4157,-0.038155537,0.0111146895,0.0009157329,-15.0,5,53,0.00030629337
z,0.444266676902771,0.7958319783210754,4,3914,3824,0.015528588,0.01136667,0.0003726861,15.0,6,54,0.008448649
z,0.444266676902771,0.7958319783210754,4,9072,8766,0.022903057,0.007485365,0.0005496734,45.0,7,55,0.0044396054
z,0.444266676902771,0.7958319783210754,4,14939,14355,0.026616585,0.0058405907,0.00063879805,75.0,8,56,0.008863065
z,0.444266676902771,0.7958319783210754,4,14820,14133,0.03167972,0.005874017,0.0007603133,105.0,9,57,-0.004689317
z,0.444266676902771,0.7958319783210754,4,14568,14213,0.016467992,0.0058937017,0.00039523182,135.0,10,58,0.004375359
z,0.444266676902771,0.7958319783210754,4,24621,24407,0.0058275736,0.0045161727,0.00013986176,165.0,11,59,0.0038346858
pt,0.00048771032015793025,0.23142116963863374,0,12933,13151,-0.011158363,0.0061913575,0.0002678007,-165.0,0,0,-0.0017146943
pt,0.00048771032015793025,0.23142116963863374,0,8988,9264,-0.020189092,0.007400418,0.0004845382,-135.0,1,1,0.0078480905
pt,0.00048771032015793025,0.23142116963863374,0,7323,7549,-0.02028884,0.0081983395,0.00048693217,-105.0,2,2,-0.0048693456
pt,0.00048771032015793025,0.23142116963863374,0,7705,8112,-0.034354884,0.007946603,0.0008245172,-75.0,3,3,0.00254035
pt,0.00048771032015793025,0.23142116963863374,0,5010,5161,-0.01982127,0.009913633,0.00047571046,-45.0,4,4,0.0041006505
pt,0.00048771032015793025,0.23142116963863374,0,3649,3708,-0.01070704,0.011658018,0.00025696898,-15.0,5,5,0.015568311
pt,0.00048771032015793025,0.23142116963863374,0,3374,3314,0.011977692,0.012227022,0.00028746462,15.0,6,6,-0.008218927
pt,0.00048771032015793025,0.23142116963863374,0,5176,4933,0.03209344,0.009940818,0.00077024254,45.0,7,7,-0.010781124
pt,0.00048771032015793025,0.23142116963863374,0,7997,7828,0.014258083,0.007948478,0.000342194,75.0,8,8,0.009141795
pt,0.00048771032015793025,0.23142116963863374,0,7492,7190,0.027462488,0.0082498025,0.0006590997,105.0,9,9,-0.0015472732
pt,0.00048771032015793025,0.23142116963863374,0,8815,8839,-0.0018150405,0.0075262343,4.3560973e-05,135.0,10,10,0.0130210295
pt,0.00048771032015793025,0.23142116963863374,0,13182,12983,0.0101543125,0.0061818324,0.0002437035,165.0,11,11,-0.0020297058
pt,0.23142116963863374,0.3282289385795593,1,14241,14208,0.0015486921,0.005928789,3.716861e-05,-165.0,0,12,-0.005305146
pt,0.23142116963863374,0.3282289385795593,1,7881,8216,-0.027785487,0.007878795,0.0006668517,-135.0,1,13,-0.0026012715
pt,0.23142116963863374,0.3282289385795593,1,8584,9217,-0.047476366,0.0074866544,0.0011394328,-105.0,2,14,-0.0053974055
pt,0.23142116963863374,0.3282289385795593,1,9342,9922,-0.04019756,0.007199057,0.0009647414,-75.0,3,15,-0.0037473887
pt,0.23142116963863374,0.3282289385795593,1,5239,5391,-0.019090991,0.009697376,0.0004581838,-45.0,4,16,-0.0037314612
pt,0.23142116963863374,0.3282289385795593,1,1022,1039,-0.011012581,0.02202595,0.00026430195,-15.0,5,17,-0.030756894
pt,0.23142116963863374,0.3282289385795593,1,1027,1004,0.015119454,0.022186836,0.0003628669,15.0,6,18,0.0056388527
pt,0.23142116963863374,0.3282289385795593,1,5541,5291,0.030814104,0.009603718,0.0007395385,45.0,7,19,0.0013443008
pt,0.23142116963863374,0.3282289385795593,1,9893,9366,0.036533818,0.007201005,0.0008768116,75.0,8,20,0.005691059
pt,0.23142116963863374,0.3282289385795593,1,9015,8684,0.024968788,0.007514329,0.0005992509,105.0,9,21,0.003752822
pt,0.23142116963863374,0.3282289385795593,1,8195,8127,0.005562291,0.007827203,0.00013349499,135.0,10,22,0.0065607284
pt,0.23142116963863374,0.3282289385795593,1,14431,13993,0.020573448,0.005930147,0.0004937628,165.0,11,23,-0.005663993
pt,0.3282289385795593,0.418657124042511,2,13905,14004,-0.004735972,0.005985811,0.00011366332,-165.0,0,24,-0.002993079
pt,0.3282289385795593,0.418657124042511,2,7478,7701,-0.01961462,0.008115118,0.00047075088,-135.0,1,25,0.01102421
pt,0.3282289385795593,0.418657124042511,2,9655,10135,-0.03238274,0.0071047577,0.0007771858,-105.0,2,26,-0.004834693
pt,0.3282289385795593,0.418657124042511,2,8352,8937,-0.045175623,0.007597513,0.001084215,-75.0,3,27,0.00469967
pt,0.3282289385795593,0.418657124042511,2,5641,6094,-0.05153868,0.009218938,0.0012369283,-45.0,4,28,0.015154138
